Beneficiário,Programa,Natureza,Convênio,Pago,Pagar,Base Referência,Sub-programa,ano
FUNDO - ÁLVARES MACHADO,Sorria SP,Custeio,18.000,18.000,0,0,,2013
FUNDO - ÁLVARES MACHADO,Sorria SP,Custeio,18.000,18.000,0,0,,2013
FUNDO - ÁLVARO DE CARVALHO,Glicemia,Custeio,2.492,2.492,0,0,,2013
FUNDO - ÁLVARO DE CARVALHO,Qualis Mais,Custeio,48.000,48.000,0,0,,2013
FUNDO - ÁLVARO DE CARVALHO,Qualis Mais,Custeio,48.000,48.000,0,0,,2013
FUNDO - ÁLVARO DE CARVALHO,Atenção Basica,Custeio,14.196,7.098,7.098,0,,2013
FUNDO - ÁLVARO DE CARVALHO,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - ÁLVARO DE CARVALHO,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - ÁLVARO DE CARVALHO,Qualis UBS,Custeio,150.000,150.000,0,0,,2013
PREFEITURA - ÁLVARO DE CARVALHO,Sistema Prisional,Custeio,259.200,0,259.200,0,,2013
FUNDO - ALVILANDIA,Glicemia,Custeio,1.435,1.435,0,0,,2013
FUNDO - ALVILANDIA,Qualis Mais,Custeio,24.000,24.000,0,0,,2013
FUNDO - ALVILANDIA,Qualis Mais,Custeio,24.000,24.000,0,0,,2013
FUNDO - ALVILANDIA,Atenção Basica,Custeio,9.075,4.538,4.537,0,,2013
FUNDO - ALVILANDIA,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - ALVILANDIA,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - ALVILANDIA,Qualis UBS,Custeio,210.000,210.000,0,0,,2013
FUNDO - AMERICANA,Dose Certa,Custeio,381.726,381.726,0,0,,2013
FUNDO - AMERICANA,Glicemia,Custeio,76.961,76.961,0,0,,2013
FUNDO - AMERICANA,Atenção Basica,Custeio,644.619,322.310,322.309,0,,2013
FUNDO - AMERICANA,Qualis UBS,Custeio,216.000,0,216.000,0,,2013
FUNDO - AMÉRICO BRASILIENSE,Glicemia,Custeio,16.628,16.628,0,0,,2013
FUNDO - AMÉRICO BRASILIENSE,Atenção Basica,Custeio,106.239,53.120,53.119,0,,2013
FUNDO - AMÉRICO BRASILIENSE,Sorria SP,Custeio,36.000,36.000,0,0,,2013
FUNDO - AMÉRICO BRASILIENSE,Qualis UBS,Custeio,217.000,217.000,0,0,,2013
FUNDO - AMÉRICO DE CAMPOS,Glicemia,Custeio,2.744,2.744,0,0,,2013
FUNDO - AMÉRICO DE CAMPOS,Qualis Mais,Custeio,9.000,9.000,0,0,,2013
FUNDO - AMÉRICO DE CAMPOS,Qualis Mais,Custeio,9.000,9.000,0,0,,2013
FUNDO - AMÉRICO DE CAMPOS,Atenção Basica,Custeio,17.169,8.585,8.584,0,,2013
FUNDO - AMÉRICO DE CAMPOS,Qualis UBS,Custeio,217.000,217.000,0,0,,2013
FUNDO - AMPARO,Glicemia,Custeio,24.723,24.723,0,0,,2013
FUNDO - AMPARO,Atenção Basica,Custeio,199.947,99.974,99.973,0,,2013
FUNDO - AMPARO,Qualis UBS,Custeio,217.000,217.000,0,0,,2013
FUNDO - ANALANDIA,Glicemia,Custeio,2.278,2.278,0,0,,2013
FUNDO - ANALANDIA,Qualis Mais,Custeio,12.600,12.600,0,0,,2013
FUNDO - ANALANDIA,Qualis Mais,Custeio,5.400,5.400,0,0,,2013
FUNDO - ANALANDIA,Atenção Basica,Custeio,13.203,6.602,6.601,0,,2013
FUNDO - ANALANDIA,Qualis UBS,Custeio,210.000,210.000,0,0,,2013
FUNDO - ANDRADINA,Glicemia,Custeio,21.222,21.222,0,0,,2013
FUNDO - ANDRADINA,Qualis Mais,Custeio,156.000,156.000,0,0,,2013
FUNDO - ANDRADINA,Qualis Mais,Custeio,156.000,156.000,0,0,,2013
FUNDO - ANDRADINA,Atenção Basica,Custeio,166.083,83.042,83.041,0,,2013
FUNDO - ANDRADINA,Sorria SP,Custeio,21.600,21.600,0,0,,2013
FUNDO - ANDRADINA,Sorria SP,Custeio,14.400,14.400,0,0,,2013
FUNDO - ANDRADINA,Qualis UBS,Custeio,210.000,210.000,0,0,,2013
FUNDO - ANGATUBA,Glicemia,Custeio,11.612,11.612,0,0,,2013
FUNDO - ANGATUBA,Qualis Mais,Custeio,84.000,84.000,0,0,,2013
FUNDO - ANGATUBA,Qualis Mais,Custeio,36.000,36.000,0,0,,2013
FUNDO - ANGATUBA,Atenção Basica,Custeio,67.950,33.975,33.975,0,,2013
FUNDO - ANGATUBA,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - ANGATUBA,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - ANGATUBA,Qualis UBS,Custeio,216.000,216.000,0,0,,2013
FUNDO - ANHEMBI,Glicemia,Custeio,1.441,1.441,0,0,,2013
FUNDO - ANHEMBI,Qualis Mais,Custeio,67.200,33.600,33.600,0,,2013
FUNDO - ANHEMBI,Qualis Mais,Custeio,28.800,14.400,14.400,0,,2013
FUNDO - ANHEMBI,Atenção Basica,Custeio,17.466,0,17.466,0,,2013
FUNDO - ANHEMBI,Sorria SP,Custeio,18.000,0,18.000,0,,2013
FUNDO - ANHEMBI,Sorria SP,Custeio,18.000,0,18.000,0,,2013
FUNDO - ANHEMBI,Sorria SP,Custeio,18.000,0,18.000,0,,2013
FUNDO - ANHEMBI,Sorria SP,Custeio,18.000,0,18.000,0,,2013
FUNDO - ANHUMAS,Glicemia,Custeio,1.480,1.480,0,0,,2013
FUNDO - ANHUMAS,Qualis Mais,Custeio,28.800,28.800,0,0,,2013
FUNDO - ANHUMAS,Qualis Mais,Custeio,67.200,67.200,0,0,,2013
FUNDO - ANHUMAS,Atenção Basica,Custeio,11.364,5.682,5.682,0,,2013
FUNDO - ANHUMAS,Qualis UBS,Custeio,216.000,216.000,0,0,,2013
FUNDO - APARECIDA,Glicemia,Custeio,18.815,18.815,0,0,,2013
FUNDO - APARECIDA,Atenção Basica,Custeio,105.069,52.535,52.534,0,,2013
FUNDO - APARECIDA,Sorria SP,Custeio,18.000,18.000,0,0,,2013
FUNDO - APARECIDA,Sorria SP,Custeio,18.000,18.000,0,0,,2013
FUNDO - APARECIDA,Qualis UBS,Custeio,210.000,210.000,0,0,,2013
FUNDO - APARECIDA D`OESTE,Glicemia,Custeio,2.298,2.298,0,0,,2013
FUNDO - APARECIDA D`OESTE,Qualis Mais,Custeio,33.600,33.600,0,0,,2013
FUNDO - APARECIDA D`OESTE,Qualis Mais,Custeio,14.400,14.400,0,0,,2013
FUNDO - APARECIDA D`OESTE,Atenção Basica,Custeio,13.131,6.566,6.565,0,,2013
FUNDO - APARECIDA D`OESTE,Qualis UBS,Custeio,217.000,217.000,0,0,,2013
FUNDO - APIAÍ,Glicemia,Custeio,12.850,12.850,0,0,,2013
FUNDO - APIAÍ,Qualis Mais,Custeio,64.800,64.800,0,0,,2013
FUNDO - APIAÍ,Qualis Mais,Custeio,151.200,151.200,0,0,,2013
FUNDO - APIAÍ,Atenção Basica,Custeio,74.682,37.341,37.341,0,,2013
FUNDO - APIAÍ,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - APIAÍ,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - ARAÇARIGUAMA,Glicemia,Custeio,6.604,6.604,0,0,,2013
FUNDO - ARAÇARIGUAMA,Qualis Mais,Custeio,18.000,18.000,0,0,,2013
FUNDO - ARAÇARIGUAMA,Atenção Basica,Custeio,53.925,26.963,26.962,0,,2013
FUNDO - ARAÇARIGUAMA,Qualis UBS,Custeio,60.000,60.000,0,0,,2013
FUNDO - ARAÇATUBA,Glicemia,Custeio,68.327,68.327,0,0,,2013
FUNDO - ARAÇATUBA,Atenção Basica,Custeio,550.323,275.162,275.161,0,,2013
FUNDO - ARAÇATUBA,Qualis UBS,Custeio,108.000,108.000,0,0,,2013
FUNDO - ARAÇOIABA DA SERRA,Glicemia,Custeio,9.985,9.985,0,0,,2013
FUNDO - ARAÇOIABA DA SERRA,Atenção Basica,Custeio,85.287,42.644,42.643,0,,2013
FUNDO - ARAÇOIABA DA SERRA,Qualis UBS,Custeio,0,0,0,0,,2013
FUNDO - ARAMINA,Glicemia,Custeio,2.654,2.655,-1,0,,2013
FUNDO - ARAMINA,Qualis Mais,Custeio,67.200,67.200,0,0,,2013
FUNDO - ARAMINA,Qualis Mais,Custeio,28.800,28.800,0,0,,2013
FUNDO - ARAMINA,Atenção Basica,Custeio,15.663,7.817,7.846,0,,2013
FUNDO - ARAMINA,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - ARAMINA,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - ARAMINA,Qualis UBS,Custeio,112.500,112.500,0,0,,2013
FUNDO - ARANDU,Glicemia,Custeio,2.330,2.330,0,0,,2013
FUNDO - ARANDU,Qualis Mais,Custeio,12.600,12.600,0,0,,2013
FUNDO - ARANDU,Qualis Mais,Custeio,5.400,5.400,0,0,,2013
FUNDO - ARANDU,Atenção Basica,Custeio,18.396,9.198,9.198,0,,2013
FUNDO - ARANDU,Sorria SP,Custeio,36.000,36.000,0,0,,2013
FUNDO - ARANDU,Qualis UBS,Custeio,216.000,216.000,0,0,,2013
FUNDO - ARAPEI,Glicemia,Custeio,1.291,1.291,0,0,,2013
FUNDO - ARAPEI,Qualis Mais,Custeio,14.400,14.400,0,0,,2013
FUNDO - ARAPEI,Qualis Mais,Custeio,33.600,33.600,0,0,,2013
FUNDO - ARAPEI,Atenção Basica,Custeio,7.425,3.713,3.712,0,,2013
FUNDO - ARAPEI,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - ARAPEI,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - ARAPEI,Qualis UBS,Custeio,30.000,30.000,0,0,,2013
FUNDO - ARAPEI,Sorria SP,Custeio,25.200,0,25.200,0,,2013
FUNDO - ARAPEI,Sorria SP,Custeio,10.800,0,10.800,0,,2013
FUNDO - ARARAQUARA,Dose Certa,Custeio,373.239,373.239,0,0,,2013
FUNDO - ARARAQUARA,Glicemia,Custeio,100.333,100.333,0,0,,2013
FUNDO - ARARAQUARA,Atenção Basica,Custeio,637.851,318.926,318.925,0,,2013
FUNDO - ARARAQUARA,Qualis UBS,Custeio,210.000,210.000,0,0,,2013
FUNDO - ARARAS,Glicemia,Custeio,42.943,42.943,0,0,,2013
FUNDO - ARARAS,Atenção Basica,Custeio,363.165,181.583,181.582,0,,2013
FUNDO - ARARAS,Qualis UBS,Custeio,195.000,195.000,0,0,,2013
FUNDO - ARCO ÍRIS,Glicemia,Custeio,754,754,0,0,,2013
FUNDO - ARCO ÍRIS,Qualis Mais,Custeio,24.000,24.000,0,0,,2013
FUNDO - ARCO ÍRIS,Qualis Mais,Custeio,24.000,24.000,0,0,,2013
FUNDO - ARCO ÍRIS,Atenção Basica,Custeio,5.670,2.835,2.835,0,,2013
FUNDO - ARCO ÍRIS,Sorria SP,Custeio,12.600,12.600,0,0,,2013
FUNDO - ARCO ÍRIS,Sorria SP,Custeio,23.400,23.400,0,0,,2013
FUNDO - ARCO ÍRIS,Qualis UBS,Custeio,216.000,216.000,0,0,,2013
FUNDO - AREALVA,Glicemia,Custeio,2.958,2.958,0,0,,2013
FUNDO - AREALVA,Atenção Basica,Custeio,23.796,11.898,11.898,0,,2013
FUNDO - AREALVA,Sorria SP,Custeio,36.000,36.000,0,0,,2013
FUNDO - AREALVA,Qualis UBS,Custeio,216.000,216.000,0,0,,2013
FUNDO - AREIAS,Glicemia,Custeio,1.845,1.845,0,0,,2013
FUNDO - AREIAS,Qualis Mais,Custeio,14.400,14.400,0,0,,2013
FUNDO - AREIAS,Qualis Mais,Custeio,33.600,33.600,0,0,,2013
FUNDO - AREIAS,Atenção Basica,Custeio,11.133,5.567,5.566,0,,2013
FUNDO - AREIAS,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - AREIAS,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - AREIAS,Qualis UBS,Custeio,150.000,150.000,0,0,,2013
FUNDO - AREIAS,Sorria SP,Custeio,25.200,0,25.200,0,,2013
FUNDO - AREIAS,Sorria SP,Custeio,10.800,0,10.800,0,,2013
FUNDO - AREIOPOLIS,Glicemia,Custeio,5.579,5.579,0,0,,2013
FUNDO - AREIOPOLIS,Qualis Mais,Custeio,84.000,84.000,0,0,,2013
FUNDO - AREIOPOLIS,Qualis Mais,Custeio,36.000,36.000,0,0,,2013
FUNDO - AREIOPOLIS,Atenção Basica,Custeio,31.866,15.933,15.933,0,,2013
FUNDO - AREIOPOLIS,Sorria SP,Custeio,18.000,18.000,0,0,,2013
FUNDO - AREIOPOLIS,Sorria SP,Custeio,18.000,18.000,0,0,,2013
FUNDO - ARIRANHA,Glicemia,Custeio,3.329,3.329,0,0,,2013
FUNDO - ARIRANHA,Qualis Mais,Custeio,33.600,33.600,0,0,,2013
FUNDO - ARIRANHA,Qualis Mais,Custeio,14.400,14.400,0,0,,2013
FUNDO - ARIRANHA,Atenção Basica,Custeio,26.127,13.064,13.063,0,,2013
FUNDO - ARIRANHA,Qualis UBS,Custeio,216.000,216.000,0,0,,2013
FUNDO - ARTUR NOGUEIRA,Glicemia,Custeio,10.875,10.875,0,0,,2013
FUNDO - ARTUR NOGUEIRA,Atenção Basica,Custeio,137.541,68.771,68.770,0,,2013
FUNDO - ARTUR NOGUEIRA,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - ARTUR NOGUEIRA,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - ARTUR NOGUEIRA,Qualis UBS,Custeio,180.000,180.000,0,0,,2013
FUNDO - ARTUR NOGUEIRA,Sorria SP,Custeio,10.800,0,10.800,0,,2013
FUNDO - ARTUR NOGUEIRA,Sorria SP,Custeio,25.200,0,25.200,0,,2013
FUNDO - ARUJÁ,Glicemia,Custeio,20.231,20.231,0,0,,2013
FUNDO - ARUJÁ,Atenção Basica,Custeio,231.837,115.919,115.918,0,,2013
FUNDO - ASPÁSIA,Glicemia,Custeio,685,685,0,0,,2013
FUNDO - ASPÁSIA,Qualis Mais,Custeio,9.000,9.000,0,0,,2013
FUNDO - ASPÁSIA,Qualis Mais,Custeio,9.000,9.000,0,0,,2013
FUNDO - ASPÁSIA,Atenção Basica,Custeio,5.406,2.703,2.703,0,,2013
FUNDO - ASPÁSIA,Qualis UBS,Custeio,217.000,217.000,0,0,,2013
FUNDO - ASSIS,Glicemia,Custeio,24.677,24.677,0,0,,2013
FUNDO - ASSIS,Atenção Basica,Custeio,289.008,144.504,144.504,0,,2013
FUNDO - ASSIS,Qualis UBS,Custeio,217.000,217.000,0,0,,2013
FUNDO - ATIBAIA,Glicemia,Custeio,47.534,47.534,0,0,,2013
FUNDO - ATIBAIA,Atenção Basica,Custeio,386.742,386.742,0,0,,2013
FUNDO - ATIBAIA,Qualis UBS,Custeio,216.000,216.000,0,0,,2013
FUNDO - AURIFLAMA,Glicemia,Custeio,7.183,0,7.183,0,,2013
FUNDO - AURIFLAMA,Atenção Basica,Custeio,42.921,0,42.921,0,,2013
FUNDO - AURIFLAMA,Qualis UBS,Custeio,217.000,217.000,0,0,,2013
FUNDO - AVAI,Glicemia,Custeio,1.939,1.939,0,0,,2013
FUNDO - AVAI,Qualis Mais,Custeio,9.000,9.000,0,0,,2013
FUNDO - AVAI,Qualis Mais,Custeio,9.000,9.000,0,0,,2013
FUNDO - AVAI,Atenção Basica,Custeio,15.042,15.042,0,0,,2013
FUNDO - AVAI,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - AVAI,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - AVAI,Qualis UBS,Custeio,216.000,216.000,0,0,,2013
FUNDO - AVANHANDAVA,Glicemia,Custeio,4.542,4.542,0,0,,2013
FUNDO - AVANHANDAVA,Qualis Mais,Custeio,84.000,84.000,0,0,,2013
FUNDO - AVANHANDAVA,Qualis Mais,Custeio,36.000,36.000,0,0,,2013
FUNDO - AVANHANDAVA,Atenção Basica,Custeio,35.055,17.528,17.527,0,,2013
FUNDO - AVANHANDAVA,Sorria SP,Custeio,36.000,36.000,0,0,,2013
FUNDO - AVANHANDAVA,Qualis UBS,Custeio,216.000,216.000,0,0,,2013
FUNDO - AVARÉ,Glicemia,Custeio,21.104,21.104,0,0,,2013
FUNDO - AVARÉ,Atenção Basica,Custeio,251.730,125.865,125.865,0,,2013
FUNDO - AVARÉ,Sorria SP,Custeio,18.000,18.000,0,0,,2013
FUNDO - AVARÉ,Sorria SP,Custeio,18.000,18.000,0,0,,2013
FUNDO - AVARÉ,Qualis UBS,Custeio,120.000,120.000,0,0,,2013
FUNDO - BADY BASSIT,Glicemia,Custeio,5.298,5.298,0,0,,2013
FUNDO - BADY BASSIT,Atenção Basica,Custeio,45.195,22.598,22.597,0,,2013
FUNDO - BADY BASSIT,Qualis UBS,Custeio,217.000,217.000,0,0,,2013
FUNDO - BALBINOS,Glicemia,Custeio,1.761,1.761,0,0,,2013
FUNDO - BALBINOS,Qualis Mais,Custeio,24.000,24.000,0,0,,2013
FUNDO - BALBINOS,Qualis Mais,Custeio,24.000,24.000,0,0,,2013
FUNDO - BALBINOS,Atenção Basica,Custeio,12.189,6.095,6.094,0,,2013
FUNDO - BALBINOS,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - BALBINOS,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - BALBINOS,Qualis UBS,Custeio,210.000,210.000,0,0,,2013
FUNDO - BÁLSAMO,Glicemia,Custeio,3.085,3.085,0,0,,2013
FUNDO - BÁLSAMO,Atenção Basica,Custeio,24.852,12.426,12.426,0,,2013
FUNDO - BÁLSAMO,Qualis UBS,Custeio,216.990,216.990,0,0,,2013
FUNDO - BANANAL,Glicemia,Custeio,5.411,5.411,0,0,,2013
FUNDO - BANANAL,Qualis Mais,Custeio,28.800,28.800,0,0,,2013
FUNDO - BANANAL,Qualis Mais,Custeio,67.200,67.200,0,0,,2013
FUNDO - BANANAL,Atenção Basica,Custeio,30.903,15.452,15.451,0,,2013
FUNDO - BANANAL,Sorria SP,Custeio,18.000,18.000,0,0,,2013
FUNDO - BANANAL,Sorria SP,Custeio,18.000,18.000,0,0,,2013
FUNDO - BARÃO DE ANTONINA,Glicemia,Custeio,1.063,1.063,0,0,,2013
FUNDO - BARÃO DE ANTONINA,Qualis Mais,Custeio,24.000,24.000,0,0,,2013
FUNDO - BARÃO DE ANTONINA,Qualis Mais,Custeio,24.000,24.000,0,0,,2013
FUNDO - BARÃO DE ANTONINA,Atenção Basica,Custeio,9.495,4.748,4.747,0,,2013
FUNDO - BARÃO DE ANTONINA,Sorria SP,Custeio,25.200,25.200,0,0,,2013
FUNDO - BARÃO DE ANTONINA,Sorria SP,Custeio,10.800,10.800,0,0,,2013
FUNDO - BARÃO DE ANTONINA,Qualis UBS,Custeio,198.000,198.000,0,0,,2013
FUNDO - BARBOSA,Glicemia,Custeio,2.604,2.604,0,0,,2013
FUNDO - BARBOSA,Qualis Mais,Custeio,9.000,9.000,0,0,,2013
FUNDO - BARBOSA,Qualis Mais,Custeio,9.000,9.000,0,0,,2013
FUNDO - BARBOSA,Atenção Basica,Custeio,20.124,10.062,10.062,0,,2013
FUNDO - BARBOSA,Sorria SP,Custeio,21.600,21.600,0,0,,2013
FUNDO - BARBOSA,Sorria SP,Custeio,14.400,14.400,0,0,,2013
FUNDO - BARBOSA,Qualis UBS,Custeio,210.000,210.000,0,0,,2013
FUNDO - BARIRI,Glicemia,Custeio,12.475,12.475,0,0,,2013
FUNDO - BARIRI,Qualis Mais,Custeio,144.000,144.000,0,0,,2013
FUNDO - BARIRI,Atenção Basica,Custeio,96.306,48.153,48.153,0,,2013
FUNDO - BARIRI,Sorria SP,Custeio,36.000,36.000,0,0,,2013
FUNDO - BARIRI,Qualis UBS,Custeio,217.000,217.000,0,0,,2013
