Beneficiário,Programa,Natureza,Convênio,Pago,Pagar,Base Referência,Sub-programa,ano
FUNDO - ANGATUBA,Qualis Mais,Custeio,74.753,56.064,18.689,0.0,,2018
FUNDO - ANGATUBA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ANHEMBI,Aedes Aegypti,Custeio,2.400,2.400,0,0.0,,2018
FUNDO - ANHEMBI,Atenção Basica,Custeio,19.191,19.191,0,0.0,,2018
FUNDO - ANHEMBI,Glicemia,Custeio,3.200,3.200,0,0.0,,2018
FUNDO - ANHEMBI,Qualis Mais,Custeio,19.600,19.600,0,0.0,,2018
FUNDO - ANHEMBI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ANHUMAS,Aedes Aegypti,Custeio,1.920,1.920,0,0.0,,2018
FUNDO - ANHUMAS,Atenção Basica,Custeio,12.078,12.078,0,0.0,,2018
FUNDO - ANHUMAS,Glicemia,Custeio,2.012,2.012,0,0.0,,2018
FUNDO - ANHUMAS,Qualis Mais,Custeio,20.556,20.556,0,0.0,,2018
FUNDO - APARECIDA,Atenção Basica,Custeio,108.744,108.744,0,0.0,,2018
FUNDO - APARECIDA,Glicemia,Custeio,18.816,18.816,0,0.0,,2018
FUNDO - APARECIDA,Qualis Mais,Custeio,111.052,111.052,0,0.0,,2018
FUNDO - APARECIDA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - APARECIDA D`OESTE,Aedes Aegypti,Custeio,3.840,3.840,0,0.0,,2018
FUNDO - APARECIDA D`OESTE,Atenção Basica,Custeio,13.086,13.086,0,0.0,,2018
FUNDO - APARECIDA D`OESTE,Glicemia,Custeio,2.300,2.300,0,0.0,,2018
FUNDO - APARECIDA D`OESTE,Qualis Mais,Custeio,38.620,38.620,0,0.0,,2018
FUNDO - APIAÍ,Aedes Aegypti,Custeio,2.520,2.520,0,0.0,,2018
FUNDO - APIAÍ,Primeira Infância,Custeio,224.660,224.660,0,0.0,,2018
FUNDO - APIAÍ,Atenção Basica,Custeio,75.231,75.231,0,0.0,,2018
FUNDO - APIAÍ,Glicemia,Custeio,12.852,12.852,0,0.0,,2018
FUNDO - APIAÍ,Qualis Mais,Custeio,332.916,332.916,0,0.0,,2018
FUNDO - APIAÍ,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ARAÇARIGUAMA,Atenção Basica,Custeio,61.743,30.872,30.871,0.0,,2018
FUNDO - ARAÇARIGUAMA,Glicemia,Custeio,10.291,7.719,2.572,0.0,,2018
FUNDO - ARAÇARIGUAMA,Qualis Mais,Custeio,63.053,31.526,31.527,0.0,,2018
FUNDO - ARAÇATUBA,Aedes Aegypti,Custeio,64.440,64.440,0,0.0,,2018
FUNDO - ARAÇATUBA,Atenção Basica,Custeio,581.484,581.484,0,0.0,,2018
FUNDO - ARAÇATUBA,Glicemia,Custeio,96.916,96.916,0,0.0,,2018
FUNDO - ARAÇOIABA DA SERRA,Aedes Aegypti,Custeio,3.600,3.600,0,0.0,,2018
FUNDO - ARAÇOIABA DA SERRA,Atenção Basica,Custeio,95.745,95.745,0,0.0,,2018
FUNDO - ARAÇOIABA DA SERRA,Glicemia,Custeio,15.956,15.956,0,0.0,,2018
FUNDO - ARAMINA,Atenção Basica,Custeio,16.557,16.557,0,0.0,,2018
FUNDO - ARAMINA,Glicemia,Custeio,2.760,2.760,0,0.0,,2018
FUNDO - ARAMINA,Qualis Mais,Custeio,28.180,28.180,0,0.0,,2018
FUNDO - ARAMINA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ARANDU,Aedes Aegypti,Custeio,2.040,2.040,0,0.0,,2018
FUNDO - ARANDU,Atenção Basica,Custeio,19.080,19.080,0,0.0,,2018
FUNDO - ARANDU,Glicemia,Custeio,3.180,3.180,0,0.0,,2018
FUNDO - ARANDU,Qualis Mais,Custeio,19.484,19.484,0,0.0,,2018
FUNDO - ARANDU,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ARAPEI,Aedes Aegypti,Custeio,3.240,3.240,0,0.0,,2018
FUNDO - ARAPEI,Atenção Basica,Custeio,7.548,7.548,0,0.0,,2018
FUNDO - ARAPEI,Glicemia,Custeio,1.292,1.292,0,0.0,,2018
FUNDO - ARAPEI,Qualis Mais,Custeio,33.400,33.400,0,0.0,,2018
FUNDO - ARAPEI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ARARAQUARA,Aedes Aegypti,Custeio,35.640,35.640,0,0.0,,2018
FUNDO - ARARAQUARA,Dose Certa,Custeio,425.316,425.316,0,0.0,,2018
FUNDO - ARARAQUARA,Atenção Basica,Custeio,685.992,685.992,0,0.0,,2018
FUNDO - ARARAQUARA,Glicemia,Custeio,114.332,114.332,0,0.0,,2018
FUNDO - ARARAS,Aedes Aegypti,Custeio,14.520,14.520,0,0.0,,2018
FUNDO - ARARAS,Atenção Basica,Custeio,390.306,390.306,0,0.0,,2018
FUNDO - ARARAS,Glicemia,Custeio,65.052,65.052,0,0.0,,2018
FUNDO - ARCO ÍRIS,Aedes Aegypti,Custeio,2.640,2.640,0,0.0,,2018
FUNDO - ARCO ÍRIS,Atenção Basica,Custeio,5.619,5.619,0,0.0,,2018
FUNDO - ARCO ÍRIS,Glicemia,Custeio,1.004,1.004,0,0.0,,2018
FUNDO - ARCO ÍRIS,Qualis Mais,Custeio,5.740,5.740,0,0.0,,2018
FUNDO - ARCO ÍRIS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - AREALVA,Aedes Aegypti,Custeio,6.480,6.480,0,0.0,,2018
FUNDO - AREALVA,Atenção Basica,Custeio,25.206,25.206,0,0.0,,2018
FUNDO - AREALVA,Glicemia,Custeio,4.200,4.200,0,0.0,,2018
FUNDO - AREALVA,Qualis Mais,Custeio,42.900,42.900,0,0.0,,2018
FUNDO - AREALVA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - AREIAS,Aedes Aegypti,Custeio,3.600,3.600,0,0.0,,2018
FUNDO - AREIAS,Atenção Basica,Custeio,11.607,11.607,0,0.0,,2018
FUNDO - AREIAS,Glicemia,Custeio,1.936,1.936,0,0.0,,2018
FUNDO - AREIAS,Qualis Mais,Custeio,34.256,34.256,0,0.0,,2018
FUNDO - AREIAS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - AREIOPOLIS,Aedes Aegypti,Custeio,2.400,2.400,0,0.0,,2018
FUNDO - AREIOPOLIS,Atenção Basica,Custeio,33.234,33.234,0,0.0,,2018
FUNDO - AREIOPOLIS,Glicemia,Custeio,5.580,5.580,0,0.0,,2018
FUNDO - AREIOPOLIS,Qualis Mais,Custeio,147.068,147.068,0,0.0,,2018
FUNDO - AREIOPOLIS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ARIRANHA,Aedes Aegypti,Custeio,5.520,5.520,0,0.0,,2018
FUNDO - ARIRANHA,Atenção Basica,Custeio,28.095,28.095,0,0.0,,2018
FUNDO - ARIRANHA,Glicemia,Custeio,4.684,4.684,0,0.0,,2018
FUNDO - ARTUR NOGUEIRA,Aedes Aegypti,Custeio,0,0,0,0.0,,2018
FUNDO - ARTUR NOGUEIRA,Atenção Basica,Custeio,153.378,153.378,0,0.0,,2018
FUNDO - ARTUR NOGUEIRA,Glicemia,Custeio,25.564,25.564,0,0.0,,2018
FUNDO - ARTUR NOGUEIRA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ARUJÁ,Aedes Aegypti,Custeio,5.880,5.880,0,0.0,,2018
FUNDO - ARUJÁ,Atenção Basica,Custeio,255.597,255.597,0,0.0,,2018
FUNDO - ARUJÁ,Glicemia,Custeio,42.600,42.600,0,0.0,,2018
FUNDO - ASPÁSIA,Aedes Aegypti,Custeio,5.760,5.760,0,0.0,,2018
FUNDO - ASPÁSIA,Atenção Basica,Custeio,5.535,5.535,0,0.0,,2018
FUNDO - ASPÁSIA,Glicemia,Custeio,924,924,0,0.0,,2018
FUNDO - ASPÁSIA,Qualis Mais,Custeio,9.420,9.420,0,0.0,,2018
FUNDO - ASSIS,Aedes Aegypti,Custeio,27.000,27.000,0,0.0,,2018
FUNDO - ASSIS,Dose Certa,Custeio,190.220,190.220,0,0.0,,2018
FUNDO - ASSIS,Atenção Basica,Custeio,306.804,306.804,0,0.0,,2018
FUNDO - ASSIS,Glicemia,Custeio,51.136,51.136,0,0.0,,2018
FUNDO - ASSIS,Comissões Intra-Hospitalares,Custeio,125.000,125.000,0,0.0,COMISSAO INTRA-HOSPITALAR,2018
SANTA CASA - ASSIS,Desenvolve SP,Custeio,52.082,52.082,0,0.0,DESENVOLVE SP,2018
FUNDO - ATIBAIA,Aedes Aegypti,Custeio,10.320,10.320,0,0.0,,2018
FUNDO - ATIBAIA,Dose Certa,Custeio,257.516,257.516,0,0.0,,2018
FUNDO - ATIBAIA,Atenção Basica,Custeio,415.347,415.347,0,0.0,,2018
FUNDO - ATIBAIA,Glicemia,Custeio,69.224,69.224,0,0.0,,2018
FUNDO - ATIBAIA,Residencia Terapêutica,Custeio,120.000,156.000,-36.000,0.0,,2018
FUNDO - AURIFLAMA,Aedes Aegypti,Custeio,4.800,4.800,0,0.0,,2018
FUNDO - AURIFLAMA,Atenção Basica,Custeio,45.072,45.072,0,0.0,,2018
FUNDO - AURIFLAMA,Glicemia,Custeio,7.512,7.512,0,0.0,,2018
FUNDO - AVAI,Atenção Basica,Custeio,15.918,15.918,0,0.0,,2018
FUNDO - AVAI,Glicemia,Custeio,2.652,2.652,0,0.0,,2018
FUNDO - AVAI,Qualis Mais,Custeio,46.980,46.980,0,0.0,,2018
FUNDO - AVAI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - AVANHANDAVA,Atenção Basica,Custeio,38.754,38.754,0,0.0,,2018
FUNDO - AVANHANDAVA,Glicemia,Custeio,6.460,6.460,0,0.0,,2018
FUNDO - AVANHANDAVA,Qualis Mais,Custeio,171.496,171.496,0,0.0,,2018
FUNDO - AVANHANDAVA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - AVARÉ,Aedes Aegypti,Custeio,6.480,6.480,0,0.0,,2018
FUNDO - AVARÉ,Sistema Prisional,Custeio,388.800,388.800,0,0.0,,2018
FUNDO - AVARÉ,Atenção Basica,Custeio,266.814,266.814,0,0.0,,2018
FUNDO - AVARÉ,Glicemia,Custeio,44.468,44.468,0,0.0,,2018
FUNDO - AVARÉ,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BADY BASSIT,Aedes Aegypti,Custeio,2.520,2.520,0,0.0,,2018
FUNDO - BADY BASSIT,Atenção Basica,Custeio,49.812,49.812,0,0.0,,2018
FUNDO - BADY BASSIT,Glicemia,Custeio,8.304,8.304,0,0.0,,2018
FUNDO - BADY BASSIT,Qualis Mais,Custeio,50.868,50.868,0,0.0,,2018
FUNDO - BALBINOS,Aedes Aegypti,Custeio,1.920,1.920,0,0.0,,2018
FUNDO - BALBINOS,Sistema Prisional,Custeio,1.512.000,1.512.000,0,0.0,,2018
FUNDO - BALBINOS,Atenção Basica,Custeio,15.018,15.018,0,0.0,,2018
FUNDO - BALBINOS,Glicemia,Custeio,2.504,2.504,0,0.0,,2018
FUNDO - BALBINOS,Qualis Mais,Custeio,44.324,44.324,0,0.0,,2018
FUNDO - BALBINOS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BÁLSAMO,Atenção Basica,Custeio,26.523,26.523,0,0.0,,2018
FUNDO - BÁLSAMO,Glicemia,Custeio,4.420,4.420,0,0.0,,2018
FUNDO - BÁLSAMO,Qualis Mais,Custeio,27.084,27.084,0,0.0,,2018
FUNDO - BANANAL,Aedes Aegypti,Custeio,2.760,2.760,0,0.0,,2018
FUNDO - BANANAL,Atenção Basica,Custeio,32.463,32.463,0,0.0,,2018
FUNDO - BANANAL,Glicemia,Custeio,5.412,5.412,0,0.0,,2018
FUNDO - BANANAL,Qualis Mais,Custeio,95.808,95.808,0,0.0,,2018
FUNDO - BANANAL,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BARÃO DE ANTONINA,Aedes Aegypti,Custeio,1.920,1.920,0,0.0,,2018
FUNDO - BARÃO DE ANTONINA,Atenção Basica,Custeio,10.140,10.140,0,0.0,,2018
FUNDO - BARÃO DE ANTONINA,Glicemia,Custeio,1.692,1.692,0,0.0,,2018
FUNDO - BARÃO DE ANTONINA,Qualis Mais,Custeio,29.928,29.928,0,0.0,,2018
FUNDO - BARÃO DE ANTONINA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BARBOSA,Aedes Aegypti,Custeio,2.880,2.880,0,0.0,,2018
FUNDO - BARBOSA,Atenção Basica,Custeio,21.570,21.570,0,0.0,,2018
FUNDO - BARBOSA,Glicemia,Custeio,3.596,3.596,0,0.0,,2018
FUNDO - BARBOSA,Qualis Mais,Custeio,95.452,95.452,0,0.0,,2018
FUNDO - BARBOSA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BARIRI,Aedes Aegypti,Custeio,11.520,11.520,0,0.0,,2018
FUNDO - BARIRI,Atenção Basica,Custeio,102.984,51.492,51.492,0.0,,2018
FUNDO - BARIRI,Glicemia,Custeio,17.164,12.873,4.291,0.0,,2018
FUNDO - BARIRI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BARRA BONITA,Aedes Aegypti,Custeio,4.560,4.560,0,0.0,,2018
FUNDO - BARRA BONITA,Atenção Basica,Custeio,108.978,108.978,0,0.0,,2018
FUNDO - BARRA BONITA,Glicemia,Custeio,18.164,18.164,0,0.0,,2018
FUNDO - BARRA BONITA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BARRA DO CHAPÉU,Aedes Aegypti,Custeio,3.840,3.840,0,0.0,,2018
FUNDO - BARRA DO CHAPÉU,Sorria SP,Custeio,36.000,0,36.000,0.0,,2018
FUNDO - BARRA DO CHAPÉU,Atenção Basica,Custeio,16.857,16.857,0,0.0,,2018
FUNDO - BARRA DO CHAPÉU,Glicemia,Custeio,2.808,2.808,0,0.0,,2018
FUNDO - BARRA DO CHAPÉU,Qualis Mais,Custeio,74.596,74.596,0,0.0,,2018
FUNDO - BARRA DO CHAPÉU,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BARRA DO TURVO,Atenção Basica,Custeio,23.412,23.412,0,0.0,,2018
FUNDO - BARRA DO TURVO,Glicemia,Custeio,3.904,3.904,0,0.0,,2018
FUNDO - BARRA DO TURVO,Qualis Mais,Custeio,103.604,103.604,0,0.0,,2018
FUNDO - BARRA DO TURVO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BARRETOS,Aedes Aegypti,Custeio,26.520,26.520,0,0.0,,2018
FUNDO - BARRETOS,Atenção Basica,Custeio,359.844,359.844,0,0.0,,2018
FUNDO - BARRETOS,Glicemia,Custeio,59.976,59.976,0,0.0,,2018
FUNDO - BARRINHA,Aedes Aegypti,Custeio,5.880,5.880,0,0.0,,2018
FUNDO - BARRINHA,Atenção Basica,Custeio,94.737,94.737,0,0.0,,2018
FUNDO - BARRINHA,Glicemia,Custeio,15.788,15.788,0,0.0,,2018
FUNDO - BARRINHA,Qualis Mais,Custeio,161.244,161.244,0,0.0,,2018
FUNDO - BARRINHA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BARUERI,Aedes Aegypti,Custeio,24.480,24.480,0,0.0,,2018
FUNDO - BARUERI,Dose Certa,Custeio,502.520,502.520,0,0.0,,2018
FUNDO - BARUERI,Atenção Basica,Custeio,794.805,794.805,0,0.0,,2018
FUNDO - BARUERI,Glicemia,Custeio,135.088,135.088,0,0.0,,2018
FUNDO - BASTOS,Aedes Aegypti,Custeio,7.080,7.080,0,0.0,,2018
FUNDO - BASTOS,Dose Certa,Custeio,39.768,39.768,0,0.0,,2018
FUNDO - BASTOS,Atenção Basica,Custeio,63.210,63.210,0,0.0,,2018
FUNDO - BASTOS,Glicemia,Custeio,10.692,10.692,0,0.0,,2018
FUNDO - BASTOS,Qualis Mais,Custeio,107.584,107.584,0,0.0,,2018
FUNDO - BASTOS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BATATAIS,Aedes Aegypti,Custeio,2.160,2.160,0,0.0,,2018
FUNDO - BATATAIS,Atenção Basica,Custeio,183.120,183.120,0,0.0,,2018
FUNDO - BATATAIS,Glicemia,Custeio,30.520,30.520,0,0.0,,2018
FUNDO - BATATAIS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
SANTA CASA - BATATAIS,Desenvolve SP,Custeio,41.638,41.638,0,0.0,DESENVOLVE SP,2018
FUNDO - BAURU,Aedes Aegypti,Custeio,31.200,31.200,0,0.0,,2018
FUNDO - BAURU,Dose Certa,Custeio,687.024,687.024,0,0.0,,2018
FUNDO - BAURU,Atenção Basica,Custeio,1.108.104,1.108.104,0,0.0,,2018
FUNDO - BAURU,Glicemia,Custeio,184.684,184.684,0,0.0,,2018
FUNDO - BEBEDOURO,Aedes Aegypti,Custeio,26.760,26.760,0,0.0,,2018
FUNDO - BEBEDOURO,Dose Certa,Custeio,144.512,144.512,0,0.0,,2018
FUNDO - BEBEDOURO,Atenção Basica,Custeio,233.085,233.085,0,0.0,,2018
FUNDO - BEBEDOURO,Glicemia,Custeio,38.848,38.848,0,0.0,,2018
FUNDO - BENTO DE ABREU,Atenção Basica,Custeio,8.706,8.706,0,0.0,,2018
FUNDO - BENTO DE ABREU,Glicemia,Custeio,1.492,1.492,0,0.0,,2018
FUNDO - BENTO DE ABREU,Qualis Mais,Custeio,14.816,14.816,0,0.0,,2018
FUNDO - BERNARDINO DE CAMPOS,Aedes Aegypti,Custeio,2.040,2.040,0,0.0,,2018
FUNDO - BERNARDINO DE CAMPOS,Atenção Basica,Custeio,33.507,33.507,0,0.0,,2018
FUNDO - BERNARDINO DE CAMPOS,Glicemia,Custeio,5.584,5.584,0,0.0,,2018
FUNDO - BERNARDINO DE CAMPOS,Qualis Mais,Custeio,98.888,98.888,0,0.0,,2018
FUNDO - BERNARDINO DE CAMPOS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - BERTIOGA,Aedes Aegypti,Custeio,3.000,3.000,0,0.0,,2018
FUNDO - BERTIOGA,Projeto Verão,Custeio,300.000,300.000,0,0.0,,2018
