Beneficiário,Programa,Natureza,Convênio,Pago,Pagar,Base Referência,Sub-programa,ano
FUNDO - ALVILANDIA,Glicemia,Custeio,1.507,1.508,-1,0.0,,2016
FUNDO - ALVILANDIA,Atenção Basica,Custeio,9.504,9.504,0,0.0,,2016
FUNDO - ALVILANDIA,Dose Certa,Custeio,714,714,0,0.0,,2016
FUNDO - ALVILANDIA,Aedes Aegypti,Custeio,26.160,26.160,0,0.0,,2016
FUNDO - ALVILANDIA,Dose Certa,Custeio,925,925,0,0.0,,2016
FUNDO - ALVILANDIA,Dose Certa,Custeio,696,696,0,0.0,,2016
FUNDO - ALVILANDIA,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2016
FUNDO - AMERICANA,Dose Certa,Custeio,502.187,502.187,0,0.0,,2016
FUNDO - AMERICANA,Glicemia,Custeio,102.615,102.616,-1,0.0,,2016
FUNDO - AMERICANA,Atenção Basica,Custeio,687.966,687.966,0,0.0,,2016
FUNDO - AMERICANA,DST AIDS,Custeio,120.000,0,120.000,0.0,,2016
FUNDO - AMERICANA,Residencia Terapêutica,Custeio,140.000,20.000,120.000,0.0,,2016
FUNDO - AMERICANA,Aedes Aegypti,Custeio,35.640,35.640,0,0.0,,2016
FUNDO - AMÉRICO BRASILIENSE,Glicemia,Custeio,17.477,17.476,1,0.0,,2016
FUNDO - AMÉRICO BRASILIENSE,Atenção Basica,Custeio,114.606,114.606,0,0.0,,2016
FUNDO - AMÉRICO BRASILIENSE,Dose Certa,Custeio,6.334,6.334,0,0.0,,2016
FUNDO - AMÉRICO BRASILIENSE,Aedes Aegypti,Custeio,31.440,31.440,0,0.0,,2016
FUNDO - AMÉRICO BRASILIENSE,Dose Certa,Custeio,3.043,3.043,0,0.0,,2016
FUNDO - AMÉRICO BRASILIENSE,Dose Certa,Custeio,3.913,3.913,0,0.0,,2016
FUNDO - AMÉRICO DE CAMPOS,Glicemia,Custeio,2.858,2.856,2,0.0,,2016
FUNDO - AMÉRICO DE CAMPOS,Atenção Basica,Custeio,17.826,17.826,0,0.0,,2016
FUNDO - AMÉRICO DE CAMPOS,Dose Certa,Custeio,4.070,4.070,0,0.0,,2016
FUNDO - AMÉRICO DE CAMPOS,Aedes Aegypti,Custeio,40.680,40.680,0,0.0,,2016
FUNDO - AMÉRICO DE CAMPOS,Dose Certa,Custeio,5.507,5.507,0,0.0,,2016
FUNDO - AMÉRICO DE CAMPOS,Dose Certa,Custeio,959,959,0,0.0,,2016
FUNDO - AMÉRICO DE CAMPOS,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2016
FUNDO - AMPARO,Glicemia,Custeio,33.123,33.124,-1,0.0,,2016
FUNDO - AMPARO,Atenção Basica,Custeio,210.840,210.840,0,0.0,,2016
FUNDO - AMPARO,Dose Certa,Custeio,37.731,37.731,0,0.0,,2016
FUNDO - AMPARO,Aedes Aegypti,Custeio,171.360,171.360,0,0.0,,2016
FUNDO - AMPARO,Dose Certa,Custeio,26.482,26.482,0,0.0,,2016
FUNDO - AMPARO,Dose Certa,Custeio,9.719,9.719,0,0.0,,2016
FUNDO - AMPARO,Residencia Terapêutica,Custeio,118.000,118.000,0,0.0,,2016
FUNDO - ANALANDIA,Glicemia,Custeio,2.279,2.280,-1,0.0,,2016
FUNDO - ANALANDIA,Atenção Basica,Custeio,14.193,14.193,0,0.0,,2016
FUNDO - ANALANDIA,Dose Certa,Custeio,729,729,0,0.0,,2016
FUNDO - ANALANDIA,Aedes Aegypti,Custeio,10.320,10.320,0,0.0,,2016
FUNDO - ANALANDIA,Dose Certa,Custeio,630,630,0,0.0,,2016
FUNDO - ANALANDIA,Dose Certa,Custeio,688,688,0,0.0,,2016
FUNDO - ANALANDIA,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2016
FUNDO - ANDRADINA,Glicemia,Custeio,28.297,28.296,1,0.0,,2016
FUNDO - ANDRADINA,Atenção Basica,Custeio,171.750,171.750,0,0.0,,2016
FUNDO - ANDRADINA,Dose Certa,Custeio,1.224,1.224,0,0.0,,2016
FUNDO - ANDRADINA,Aedes Aegypti,Custeio,247.920,247.920,0,0.0,,2016
FUNDO - ANDRADINA,Sistema Prisional,Custeio,6.228,6.228,0,0.0,,2016
FUNDO - ANDRADINA,Residencia Terapêutica,Custeio,30.000,30.000,0,0.0,,2016
FUNDO - ANDRADINA,Residencia Terapêutica,Custeio,130.000,10.000,120.000,0.0,,2016
FUNDO - ANDRADINA,Dose Certa,Custeio,1.299,1.299,0,0.0,,2016
FUNDO - ANDRADINA,Dose Certa,Custeio,14.480,14.480,0,0.0,,2016
FUNDO - ANDRADINA,Qualis Mais,Custeio,312.000,312.000,0,0.0,,2016
FUNDO - ANGATUBA,Glicemia,Custeio,11.613,11.612,1,0.0,,2016
FUNDO - ANGATUBA,Atenção Basica,Custeio,72.483,72.483,0,0.0,,2016
FUNDO - ANGATUBA,Dose Certa,Custeio,9.324,9.324,0,0.0,,2016
FUNDO - ANGATUBA,Aedes Aegypti,Custeio,36.960,36.960,0,0.0,,2016
FUNDO - ANGATUBA,Dose Certa,Custeio,1.602,1.602,0,0.0,,2016
FUNDO - ANGATUBA,Dose Certa,Custeio,3.593,3.593,0,0.0,,2016
FUNDO - ANGATUBA,Qualis Mais,Custeio,120.000,120.000,0,0.0,,2016
FUNDO - ANGATUBA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2016
FUNDO - ANHEMBI,Atenção Basica,Custeio,18.921,18.921,0,0.0,,2016
FUNDO - ANHEMBI,Dose Certa,Custeio,2.374,2.374,0,0.0,,2016
FUNDO - ANHEMBI,Aedes Aegypti,Custeio,36.960,36.960,0,0.0,,2016
FUNDO - ANHEMBI,Dose Certa,Custeio,1.012,1.012,0,0.0,,2016
FUNDO - ANHEMBI,Dose Certa,Custeio,494,494,0,0.0,,2016
FUNDO - ANHEMBI,Qualis Mais,Custeio,96.000,96.000,0,0.0,,2016
FUNDO - ANHEMBI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2016
FUNDO - ANHUMAS,Glicemia,Custeio,1.974,1.972,2,0.0,,2016
FUNDO - ANHUMAS,Atenção Basica,Custeio,11.997,11.997,0,0.0,,2016
FUNDO - ANHUMAS,Dose Certa,Custeio,2.180,2.180,0,0.0,,2016
FUNDO - ANHUMAS,Aedes Aegypti,Custeio,21.360,21.360,0,0.0,,2016
FUNDO - ANHUMAS,Dose Certa,Custeio,1.036,1.036,0,0.0,,2016
FUNDO - ANHUMAS,Dose Certa,Custeio,908,908,0,0.0,,2016
FUNDO - ANHUMAS,Qualis Mais,Custeio,96.000,96.000,0,0.0,,2016
FUNDO - APARECIDA,Glicemia,Custeio,18.815,18.816,-1,0.0,,2016
FUNDO - APARECIDA,Atenção Basica,Custeio,108.651,108.651,0,0.0,,2016
FUNDO - APARECIDA,Dose Certa,Custeio,923,923,0,0.0,,2016
FUNDO - APARECIDA,Aedes Aegypti,Custeio,167.040,167.040,0,0.0,,2016
FUNDO - APARECIDA,Dose Certa,Custeio,1.960,1.960,0,0.0,,2016
FUNDO - APARECIDA,Dose Certa,Custeio,599,599,0,0.0,,2016
FUNDO - APARECIDA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2016
FUNDO - APARECIDA D`OESTE,Glicemia,Custeio,2.299,2.300,-1,0.0,,2016
FUNDO - APARECIDA D`OESTE,Atenção Basica,Custeio,13.191,13.191,0,0.0,,2016
FUNDO - APARECIDA D`OESTE,Dose Certa,Custeio,4.239,4.239,0,0.0,,2016
FUNDO - APARECIDA D`OESTE,Aedes Aegypti,Custeio,54.480,54.480,0,0.0,,2016
FUNDO - APARECIDA D`OESTE,Dose Certa,Custeio,2.173,2.173,0,0.0,,2016
FUNDO - APARECIDA D`OESTE,Dose Certa,Custeio,1.041,1.041,0,0.0,,2016
FUNDO - APARECIDA D`OESTE,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2016
FUNDO - APIAÍ,Glicemia,Custeio,12.850,12.852,-2,0.0,,2016
FUNDO - APIAÍ,Atenção Basica,Custeio,75.633,75.633,0,0.0,,2016
FUNDO - APIAÍ,Dose Certa,Custeio,24.710,24.710,0,0.0,,2016
FUNDO - APIAÍ,Aedes Aegypti,Custeio,45.960,45.960,0,0.0,,2016
FUNDO - APIAÍ,Residencia Terapêutica,Custeio,10.000,10.000,0,0.0,,2016
FUNDO - APIAÍ,Residencia Terapêutica,Custeio,130.000,130.000,0,0.0,,2016
FUNDO - APIAÍ,Primeira Infância,Custeio,109.850,109.850,0,0.0,,2016
FUNDO - APIAÍ,Dose Certa,Custeio,10.270,10.270,0,0.0,,2016
FUNDO - APIAÍ,Dose Certa,Custeio,8.024,8.024,0,0.0,,2016
FUNDO - APIAÍ,Qualis Mais,Custeio,216.000,216.000,0,0.0,,2016
FUNDO - APIAÍ,Sorria SP,Custeio,36.000,36.000,0,0.0,,2016
FUNDO - ARAÇARIGUAMA,Glicemia,Custeio,8.768,8.768,0,0.0,,2016
FUNDO - ARAÇARIGUAMA,Atenção Basica,Custeio,60.342,60.342,0,0.0,,2016
FUNDO - ARAÇARIGUAMA,Dose Certa,Custeio,4.891,4.891,0,0.0,,2016
FUNDO - ARAÇARIGUAMA,Aedes Aegypti,Custeio,6.960,6.960,0,0.0,,2016
FUNDO - ARAÇARIGUAMA,Residencia Terapêutica,Custeio,30.000,30.000,0,0.0,,2016
FUNDO - ARAÇARIGUAMA,Residencia Terapêutica,Custeio,130.000,130.000,0,0.0,,2016
FUNDO - ARAÇARIGUAMA,Dose Certa,Custeio,4.059,4.059,0,0.0,,2016
FUNDO - ARAÇARIGUAMA,Dose Certa,Custeio,4.581,4.581,0,0.0,,2016
FUNDO - ARAÇARIGUAMA,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2016
FUNDO - ARAÇATUBA,Glicemia,Custeio,91.263,91.264,-1,0.0,,2016
FUNDO - ARAÇATUBA,Atenção Basica,Custeio,578.271,578.271,0,0.0,,2016
FUNDO - ARAÇATUBA,Dose Certa,Custeio,36.720,36.720,0,0.0,,2016
FUNDO - ARAÇATUBA,Aedes Aegypti,Custeio,441.480,441.480,0,0.0,,2016
FUNDO - ARAÇATUBA,Sistema Prisional,Custeio,354,354,0,0.0,,2016
FUNDO - ARAÇATUBA,Dose Certa,Custeio,19.397,19.397,0,0.0,,2016
FUNDO - ARAÇATUBA,Dose Certa,Custeio,21.394,21.394,0,0.0,,2016
FUNDO - ARAÇOIABA DA SERRA,Glicemia,Custeio,13.937,13.936,1,0.0,,2016
FUNDO - ARAÇOIABA DA SERRA,Atenção Basica,Custeio,93.963,93.963,0,0.0,,2016
FUNDO - ARAÇOIABA DA SERRA,Dose Certa,Custeio,13.067,13.067,0,0.0,,2016
FUNDO - ARAÇOIABA DA SERRA,Aedes Aegypti,Custeio,81.000,81.000,0,0.0,,2016
FUNDO - ARAÇOIABA DA SERRA,Residencia Terapêutica,Custeio,10.000,10.000,0,0.0,,2016
FUNDO - ARAÇOIABA DA SERRA,Residencia Terapêutica,Custeio,130.000,10.000,120.000,0.0,,2016
FUNDO - ARAÇOIABA DA SERRA,Dose Certa,Custeio,5.754,5.754,0,0.0,,2016
FUNDO - ARAÇOIABA DA SERRA,Dose Certa,Custeio,4.939,4.939,0,0.0,,2016
FUNDO - ARAMINA,Glicemia,Custeio,2.654,2.656,-2,0.0,,2016
FUNDO - ARAMINA,Atenção Basica,Custeio,16.458,16.458,0,0.0,,2016
FUNDO - ARAMINA,Dose Certa,Custeio,4.205,4.205,0,0.0,,2016
FUNDO - ARAMINA,Aedes Aegypti,Custeio,19.200,19.200,0,0.0,,2016
FUNDO - ARAMINA,Dose Certa,Custeio,1.167,1.167,0,0.0,,2016
FUNDO - ARAMINA,Dose Certa,Custeio,1.377,1.377,0,0.0,,2016
FUNDO - ARAMINA,Qualis Mais,Custeio,96.000,96.000,0,0.0,,2016
FUNDO - ARAMINA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2016
FUNDO - ARANDU,Glicemia,Custeio,3.106,3.108,-2,0.0,,2016
FUNDO - ARANDU,Atenção Basica,Custeio,19.053,19.053,0,0.0,,2016
FUNDO - ARANDU,Dose Certa,Custeio,3.469,3.469,0,0.0,,2016
FUNDO - ARANDU,Aedes Aegypti,Custeio,56.040,56.040,0,0.0,,2016
FUNDO - ARANDU,Dose Certa,Custeio,5.074,0,5.074,0.0,,2016
FUNDO - ARANDU,Dose Certa,Custeio,410,410,0,0.0,,2016
FUNDO - ARANDU,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2016
FUNDO - ARAPEI,Glicemia,Custeio,1.291,1.292,-1,0.0,,2016
FUNDO - ARAPEI,Atenção Basica,Custeio,7.572,7.572,0,0.0,,2016
FUNDO - ARAPEI,Dose Certa,Custeio,1.959,1.959,0,0.0,,2016
FUNDO - ARAPEI,Aedes Aegypti,Custeio,51.000,51.000,0,0.0,,2016
FUNDO - ARAPEI,Dose Certa,Custeio,125,125,0,0.0,,2016
FUNDO - ARAPEI,Dose Certa,Custeio,371,371,0,0.0,,2016
FUNDO - ARAPEI,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2016
FUNDO - ARAPEI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2016
FUNDO - ARARAQUARA,Portarias,Custeio,459.362,459.362,0,0.0,,2016
FUNDO - ARARAQUARA,Glicemia,Custeio,100.333,100.332,1,0.0,,2016
FUNDO - ARARAQUARA,Dose Certa,Custeio,497.186,497.186,0,0.0,,2016
FUNDO - ARARAQUARA,Atenção Basica,Custeio,679.524,679.524,0,0.0,,2016
FUNDO - ARARAQUARA,Aedes Aegypti,Custeio,660.600,660.600,0,0.0,,2016
FUNDO - ARARAQUARA,Residencia Terapêutica,Custeio,160.000,160.000,0,0.0,,2016
FUNDO - ARARAS,Glicemia,Custeio,59.984,59.984,0,0.0,,2016
FUNDO - ARARAS,Atenção Basica,Custeio,386.685,386.685,0,0.0,,2016
FUNDO - ARARAS,Dose Certa,Custeio,19.369,19.369,0,0.0,,2016
FUNDO - ARARAS,Aedes Aegypti,Custeio,69.960,69.960,0,0.0,,2016
FUNDO - ARARAS,Dose Certa,Custeio,17.790,17.790,0,0.0,,2016
FUNDO - ARARAS,Dose Certa,Custeio,13.968,13.968,0,0.0,,2016
FUNDO - ARCO ÍRIS,Glicemia,Custeio,1.005,1.004,1,0.0,,2016
FUNDO - ARCO ÍRIS,Atenção Basica,Custeio,5.670,5.670,0,0.0,,2016
FUNDO - ARCO ÍRIS,Dose Certa,Custeio,1.147,1.147,0,0.0,,2016
FUNDO - ARCO ÍRIS,Aedes Aegypti,Custeio,37.320,37.320,0,0.0,,2016
FUNDO - ARCO ÍRIS,Dose Certa,Custeio,308,308,0,0.0,,2016
FUNDO - ARCO ÍRIS,Dose Certa,Custeio,340,340,0,0.0,,2016
FUNDO - ARCO ÍRIS,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2016
FUNDO - AREALVA,Glicemia,Custeio,3.944,3.944,0,0.0,,2016
FUNDO - AREALVA,Atenção Basica,Custeio,25.053,25.053,0,0.0,,2016
FUNDO - AREALVA,Dose Certa,Custeio,4.360,4.360,0,0.0,,2016
FUNDO - AREALVA,Aedes Aegypti,Custeio,76.800,76.800,0,0.0,,2016
FUNDO - AREALVA,Dose Certa,Custeio,2.226,2.226,0,0.0,,2016
FUNDO - AREALVA,Dose Certa,Custeio,472,472,0,0.0,,2016
FUNDO - AREIAS,Glicemia,Custeio,1.852,1.852,0,0.0,,2016
FUNDO - AREIAS,Atenção Basica,Custeio,11.577,11.577,0,0.0,,2016
FUNDO - AREIAS,Dose Certa,Custeio,1.417,1.417,0,0.0,,2016
FUNDO - AREIAS,Aedes Aegypti,Custeio,37.320,37.320,0,0.0,,2016
FUNDO - AREIAS,Dose Certa,Custeio,1.261,1.261,0,0.0,,2016
FUNDO - AREIAS,Dose Certa,Custeio,840,840,0,0.0,,2016
FUNDO - AREIAS,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2016
FUNDO - AREIAS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2016
FUNDO - AREIOPOLIS,Glicemia,Custeio,5.579,5.580,-1,0.0,,2016
FUNDO - AREIOPOLIS,Atenção Basica,Custeio,33.147,33.147,0,0.0,,2016
FUNDO - AREIOPOLIS,Dose Certa,Custeio,3.344,3.344,0,0.0,,2016
FUNDO - AREIOPOLIS,Aedes Aegypti,Custeio,26.280,26.280,0,0.0,,2016
FUNDO - AREIOPOLIS,Dose Certa,Custeio,129,129,0,0.0,,2016
FUNDO - AREIOPOLIS,Dose Certa,Custeio,3.694,3.694,0,0.0,,2016
FUNDO - AREIOPOLIS,Qualis Mais,Custeio,120.000,120.000,0,0.0,,2016
FUNDO - ARIRANHA,Glicemia,Custeio,4.438,4.440,-2,0.0,,2016
FUNDO - ARIRANHA,Atenção Basica,Custeio,27.831,27.831,0,0.0,,2016
